Business Date,Symbol,Status,Open Interest,Trade Volume,High Price (USD),Low Price (USD),Settlement/Last Trade Price (USD),Maturity Date and Time (ET)
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-GRAL001,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-JOEN013,Open,42,0,,,$0.06,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-KYOD001,Open,41,41,$0.22,$0.22,$0.22,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-KYON009,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-LOER005,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-MANG014,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-MAON031,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-MIER024,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-NOEL002,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-PARD003,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-RIAY002,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-ROAN009,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-SACI002,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-SCIN001,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-SCON006,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-STBB001,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-00GQLJJ6LIN0QDNANS4KB11TI3J5HFGOTO5CC8DR2M0GL9N3M0G9NIJ90JI0-WIER010,Open,0,0,,,,09/15/26 12:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-ALOU001,Open,284,0,,,$0.41,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-ALSI001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-CAET002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-CHEN010,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-CHRD005,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-DAAS002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-DEER006,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-FEST001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-GRAL001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-JOEN013,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-KYOD001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-KYON009,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-LOER005,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-MANG014,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-MAON031,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-MIER024,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-NOEL002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-PARD003,Open,1,0,,,$0.17,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-RIAY002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-ROAN009,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-SACI002,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-SCIN001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-SCON006,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-STBB001,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,INDYCAR-WIN-RCE-01ID5CQM65TCAO5CNU3EPC6GV2CTJQ0R8O0KSRAQD0DSDUVTU16B9NG03EJ0-WIER010,Open,0,0,,,,09/22/26 01:00 PM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00005,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00015,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00025,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00035,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00045,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00055,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00065,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-DORS000-GTE-P00075,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00005,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00015,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00025,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00035,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00045,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00055,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00065,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFBVI5BNJP0-HAES000-GTE-P00075,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00005,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00015,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00025,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00035,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00045,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00055,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00065,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-LOTS001-GTE-P00075,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00005,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00015,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00025,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00035,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00045,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00055,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00065,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFEAI5BNIRG-NCOS000-GTE-P00075,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00005,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00015,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00025,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00035,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00045,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00055,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00065,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIES000-GTE-P00075,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00005,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00015,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00025,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00035,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00045,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00055,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00065,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006AFF1I5BNI0O-KIRS000-GTE-P00075,Open,0,0,,,,07/24/26 10:31 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00005,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00015,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00025,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00035,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00045,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00055,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00065,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-LGNS000-GTE-P00075,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00005,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00015,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00025,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00035,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00045,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00055,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00065,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-0006B80AI5BQP18-SANS000-GTE-P00075,Open,0,0,,,,07/24/26 10:30 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00065,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-LOTS001-GTE-P00075,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00065,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9A1I43ULRO-NCOS000-GTE-P00075,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00065,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-LGNS000-GTE-P00075,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00015,Open,3,3,$0.28,$0.28,$0.28,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00065,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9EDI43UK40-SSRS000-GTE-P00075,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00065,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KIES000-GTE-P00075,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00025,Open,72,72,$0.53,$0.53,$0.53,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00065,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F2I43ULRG-KTON000-GTE-P00075,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00055,Open,0,2,$0.11,$0.03,$0.11,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00065,Open,0,18,$0.09,$0.01,$0.09,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-HAES000-GTE-P00075,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00065,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9F7I43ULK8-SANS000-GTE-P00075,Open,38,38,$0.12,$0.12,$0.12,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9FHI43ULHO-DORS000-GTE-P00005,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9FHI43ULHO-DORS000-GTE-P00015,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9FHI43ULHO-DORS000-GTE-P00025,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9FHI43ULHO-DORS000-GTE-P00035,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9FHI43ULHO-DORS000-GTE-P00045,Open,0,0,,,,09/15/26 06:00 AM EDT
20260815,KBO-MOVY-FG-000AB9FHI43ULHO-DORS000-GTE-P00055,Open,0,0,,,,09/15/26 06:00 AM EDT
